doctor_id	profession_direction	profile	doctor_title	education_title	hospital	consultation_amount	cure_satisfaction	attitude_satisfaction	message
125171	儿科	教授、主任医师、硕士研究生导师。毕业于上海交通大学医学部儿科系，毕业后一直致力于儿科临床、教学（本科生、留学生）及科研工作。曾先后赴日本山形大学医学部、北京大学医学部、复旦大学儿科医院、香港玛嘉烈医院等地培训儿童肾脏及内分泌专，获得国际小儿肾脏病联盟学员称号。2016年建立区内首个“肾脏遗尿专科门诊”，2019年成立“矮小性早熟肥胖”专病门诊。2020年9月开展宁夏首例多学科合作无痛儿童肾活检填补了本地区的空白。编著十三五规划临床本科儿科学教材（副主编）。主持省部级厅级课题6项，发表学术论文20余篇，培养硕士研究生19名。擅长儿童生长发育常见问题（如矮小症、性早熟、肥胖症、遗尿症、喂养困难等）及肾脏风湿（各类肾炎肾病，过敏性紫癜、系统性红斑狼疮等）消化系统疾病，近年联合皮肤科对婴儿血管瘤保守治疗疗效显著。	主任医师	教授	宁夏医科大学总医院	30	1.0	1.0	守护健康是我们的责任！十月怀胎，每个宝宝都承载着全家的希望来到这个世界，在宝宝成长过程中难免会有一些问题困扰我们的家长，比如宝宝不好好吃饭、不好好便便，宝宝总是长湿疹，宝宝三天两头感冒，宝宝夜里尿床....好不容易长大了，到幼儿园或者学校，宝宝好像比别家娃矮半头，还被称为小胖墩，还有些女宝居然胸部早早发育了......长大真不容易，愿每一个宝宝都能远离疾病健康茁壮成长！
293894	儿科	副主任医师，江苏省儿童医学中心规范化培训责任导师。南京儿童医院预防接种评估门诊专家，在临床及教学工作十八年。对儿童常见疾病的有丰富的临床经验。包括呼吸道（发热，咳嗽，气管炎，肺炎，哮喘），消化道（呕吐，腹泻，胃肠炎），感染性疾病（各种病毒，细菌感染，eb病毒，轮状病毒，流感病毒，巨细胞病毒等等），传染性疾病（百日咳，水痘，手足口病等），免疫力低的长期调理。	副主任医师		南京医科大学附属儿童医院, 南京医科大学附属儿童医院	98	1.0	1.0	如果您是个想让孩子少用药的家长，请选择我。孩子健康不光靠医生，更靠家长科学的观念，只有家长能做到耐心并承担起更多的责任，那么医生才能成为你最好的帮手。
11602	儿科	陈贤楠，男，北京儿童医院，退休教授、主任医师，特级专家，擅长肺炎、肠炎、重症/急性感染、过敏性肠病、反复/过敏咳嗽和哮喘、发热待查等疾病诊治。从事医疗、教学、科研工作50年，曾以访问学者身份在美国弗罗里达大学医院和研究室从事儿科重症医学临床和研究3年余。获国务院突出贡献专家政府特殊津贴。曾从事NO吸入、高频振荡联合液体通气和气管内肺通气等动物实验，对儿科感染，过敏性疾病积累较丰富经验。近年来，在重症感染领域提出“创立中国学派的脓毒症（sepsis）理论”和“泛感染（meta-infection）”、“努力培养建设热爱儿童、拥有整体性思维和创新精神的儿科医生队伍”；提倡“成功养育（生养教）、个体化养育、激发潜能、亲子（母婴）共同学习成长、共享天伦之乐”的育儿理念。	主任医师	教授	医生集团-北京	100	0.96	0.96	让我们共同为孩子的健康成长而努力。我愿用我从医50余年积累的治病经验和对儿童生长发育过程的感悟，来造福儿童、与家长们交流/传递我对健康与疾病的理念，为你们在就医或养育中所遇到问题提供准确的医学科学信息和出谋划策。我仍将在网上继续写些科普文章，介绍当前先进的医学理论、实验室检查结果的解读、并对疾病诊断（术语）模式和个体化医疗保健养育（包括亚健康状态和疾病状态）发表自己看法，请大家关注和交流。
61376	儿科	徐国成，男，主任医师，儿科副主任，硕士生导师。本科学历，87年安徽医科大学毕业，1997～1998年在上海新华医院进修。安徽省医学会儿科学会呼吸病学专业委员会委员，安徽省康复医学会药物与保健康复专业委员会委员，安徽省医疗事故鉴定专家库成员，华东肾脏病学会儿科分会第一届委员，安徽省儿童医疗协会呼吸专业委员会第一届副主任委员，发表论文十余篇，主要擅长小儿慢性咳嗽、支气管哮喘、肾病、慢性腹泻的诊治。	主任医师	讲师	皖南医学院第一附属医院	10	1.0	1.0	
185829	儿科	孙广斌，男，主任医师，任门诊部主任，河南省变态反应学会委员，河南省哮喘联盟委员，开封市医学会呼吸专业委员。大学本科毕业，获得学士学位。从事临床30余年，在呼吸专业特别是哮喘方面有独到的造诣，先后在北京、重庆、温州、苏州等进修学习，得到了国内著名教授钟南山、陈育智、陈坤华、盛锦云等专家的亲自指导，使长期咳嗽的哮喘患儿得到了正规的治疗。撰写论文十余篇，并于1998年-2001年响应国家号召援疆三年。	主任医师		开封市儿童医院	10	1.0	1.0	
74520	儿科	主任医师从事儿科临床工作30余年，具有系统坚实的理论基础和丰富的临床工作经验，能熟练诊治儿内科疾病，擅长儿童感染（发热，咳嗽，腹泻，泌尿道感染等）及神经系统疾病（脑炎，脑膜炎，癫痫）的诊治，发表学术论文40篇，主编儿科专著1部，参编儿科专著2部。2017年建立网站，网上已诊治患儿1.7万余人，网站访问量500余万人次，两次荣膺中国好大夫奖。	主任医师		扬州大学附属医院	20	0.97	0.97	感谢您对我的信任！我愿尽力为您服务！看病难！儿童看病更难！我国约有2.26亿名儿童，平均每千名儿童有0.43位儿科医生，这种状况短期内难以解决。孩子罹患疾病，家长忧心忡忡奔波于家与医院之间，经历挂号难，候诊时间长，一次诊疗过程花费半天甚至更长时间，身心疲惫，误工误学。好大夫在线提供了医患沟通平台，使患儿家长的咨询或疑惑能得到较医院就诊时更满意的回答及解释，挂号免排队，就诊有引导，简单疾病不用再跑医院；医生可以在线问诊，提出初步诊断及检查、治疗建议，详细交待注意事项及随访时间，或约定线下就诊时间。本人研究生学历，儿科主任医师。从事儿科临床工作30年，具有系统坚实的理论基础和丰富的临床工作经验，能熟练诊治儿内科疾病，擅长儿童感染（发热，咳嗽，腹泻，泌尿道感染等）及神经系统疾病（脑炎，脑膜炎，癫痫）的诊治。
172322	儿科	周浩泉，男，主任医师，教授，硕士生导师；中国科学技术大学附属第一医院（安徽省立医院）儿科，儿童呼吸科。专业：小儿呼吸系统疾病。研究方向：小儿喘息性疾病、过敏性疾病和小儿支气管镜。社会任职：安徽省儿科学会候任主任委员，安徽省医学会罕见病分会副主任委员，安徽省儿科学会呼吸学组组长。主持国家自然科学基金面上项目1项，安徽省重点研究与发展计划项目2项，省级自然科学基金1项目；两次获得安徽省科技三等奖。擅长诊治喘息性疾病：哮喘、包括咳嗽变异性哮喘；感染后咳嗽；过敏性咳嗽；过敏性鼻炎，上气道咳嗽综合征等。	主任医师	教授	中国科学技术大学附属第一医院	20	1.0	1.0	
32872	儿科	林志，男，主任医师，1989年毕业于南京医学院儿科系，毕业后一直从事儿科临床和教学工作，擅长儿科神经系统疾病以及疑难杂症的诊治。1998年于中国康复研究中心学习儿童脑瘫的综合康复治疗，开展了高压氧、家庭康复治疗小儿脑瘫的研究，对儿童癫痫有系统的研究。	主任医师		福建省立医院	80	0.97	0.97	亲爱的患者朋友们您好,我已开通好大夫在线的在线看病功能，可以为新老病人实现在线复诊、开具处方了，近期不便就诊的患友可以在线申请，节约您的时间成本和不必要的开支，具体操作如下：1.点击好大夫客户端“搜索我的名字－右下方“立即就诊”－选择看病方式－提交病情描述和相关检查单－提交成功后，我会尽快给予线上指导”；2.微信报到过的患友进入“好大夫”公众号，下方选择“咨询医生-选择我的“申请线上复诊”-选择看病方式－提交信息成功后进行在线看病”。祝您早日康复！
2436451365	儿科	山东省立医院新生儿科，副主任医师，医学博士，硕士研究生导师，香港大学高级访问学者。毕业于上海交通大学，从事临床工作20余年。曾在香港大学玛丽医院及李嘉诚医学院工作数年，在上海复旦儿科医院进修学习。在儿童各种常见病尤其是新生儿相关疾病，消化、呼吸及儿童营养、发育等方面有丰富的临床经验。	副主任医师	讲师	山东省立医院	90	0.99	0.99	宝宝来吧，阿姨帮你解除痛苦我是儿科医生，同时也是两个孩子的妈妈，我完全理解孩子病痛时给您带来的焦急，让我来帮助您和您的孩子吧！孩子的健康是我最大的心愿！来到我这里，也许您才会体会到不同的服务，因为我是用真心来对待您和您的宝贝。
274382	儿科	西安交通大学第二附属医院儿童病院副主任医师；1997年毕业于西安医科大学临床医学系,交大医学院教师。	副主任医师	讲师	西安交通大学第二附属医院	200	1.0	1.0	刘大夫真情提示:你好，亲爱的朋友，感谢信任和咨询，我的专业方向是儿童呼吸过敏性疾病，答疑范围：儿童食物过敏，反复上呼吸道感染，儿童哮喘，慢性咳嗽，过敏性鼻炎，腺样体肥大，儿童抽动症等。欢迎提问。我的微信公众平台：海燕医生。希望大家抽空跟随我学习。因为白天医院临床工作很忙，线上患者的问题一般安排在下班以后晚上8~10点，请咨询的患者提前知悉，还请耐心等待；另外病情紧急的一定要第一时间带孩子去医院，就不要线上咨询了~
29060	内分泌科	柳洁，女，主任医师，教授，硕士生导师。1982年毕业于山西医科大学医疗专业，从事内分泌及代谢疾病的临床科研教学30年，积累了丰富的临床经验。1988年赴日本研修学习，发表论文60余篇，获省科技进步奖五项，目前主持山西省归国留学基金课题，并参与多项省级课题。主持完成多项有关中国糖尿病患病率及慢性并发症山西地区的调查。培养硕士研究生20名。1995年被推荐为山西省“医学学科带头人”。2010年评为“山西名医”。荣获2011年中国内分泌代谢科医师奖称号。　擅长领域：主要致力于内分泌疾病，特别是糖尿病临床方面的研究。	主任医师	教授	山西省人民医院, 山西白求恩医院	60	0.99	0.99	尊敬的患者你好很高兴遇见你，能在这里帮助你，是缘分。请各位患者理解，医生不会随时在线。在讲课，门诊，查房教学的时候也没有网络。只是利用自己空暇时间回答问题。因此如有病情变化，急诊，千万不能依赖网上解决，以免延误病情。
